1213,1.0
1216,1.0
1217,1.0
1218,1.0
1219,1.0
1220,1.0
1221,1.0
1222,1.0
1223,1.0
1236,1.0
1239,1.0
1240,1.0
1241,1.0
1242,1.0
1244,1.0
1246,1.0
1261,1.0
1272,1.0
1292,1.0
1293,1.0
1297,1.0
1298,1.0
1299,1.0
1300,1.0
1313,1.0
1314,1.0
1315,1.0
1317,1.0
1322,1.0
1323,1.0
1324,1.0
1325,1.0
1326,1.0
1327,1.0
1356,1.0
1357,1.0
1366,1.0
1367,1.0
1368,1.0
1369,1.0
1370,1.0
1371,1.0
1388,1.0
1390,1.0
1391,1.0
1393,1.0
1410,1.0
1411,1.0
1460,1.0
1461,1.0
1462,1.0
1463,1.0
1473,1.0
1474,1.0
1494,1.0
1496,1.0
1497,1.0
1513,1.0
1514,1.0
1517,1.0
1589,1.0
1591,1.0
1609,1.0
1610,1.0
1624,1.0
1625,1.0
1626,1.0
1627,1.0
1628,1.0
1631,1.0
1632,1.0
1634,1.0
1635,1.0
1637,1.0
1640,1.0
1641,1.0
1642,1.0
1643,1.0
1645,1.0
1648,1.0
1649,1.0
1652,1.0
1657,1.0
1658,1.0
1659,1.0
1660,1.0
1665,1.0
1666,1.0
1667,1.0
1668,1.0
1670,1.0
1671,1.0
1685,1.0
1686,1.0
1690,1.0
1691,1.0
1693,1.0
1694,1.0
1695,1.0
1696,1.0
1700,1.0
1702,1.0
1703,1.0
1704,1.0
1705,1.0
1707,1.0
1710,1.0
1711,1.0
1726,1.0
1727,1.0
1729,1.0
1730,1.0
1731,1.0
1732,1.0
1735,1.0
1811,1.0
1812,1.0
1813,1.0
1814,1.0
1815,1.0
1820,1.0
1821,1.0
1822,1.0
1843,1.0
1844,1.0
1854,1.0
1855,1.0
1856,1.0
1860,1.0
1864,1.0
1865,1.0
1866,1.0
1868,1.0
1900,1.0
1901,1.0
1902,1.0
1903,1.0
1905,1.0
1913,1.0
1919,1.0
1921,1.0
1923,1.0
1924,1.0
1926,1.0
1935,1.0
1936,1.0
1937,1.0
1938,1.0
1942,1.0
1943,1.0
1944,1.0
1945,1.0
1947,1.0
1948,1.0
1949,1.0
1950,1.0
1951,1.0
1952,1.0
1953,1.0
1954,1.0
1955,1.0
1956,1.0
1982,1.0
1987,1.0
1988,1.0
1990,1.0
2063,1.0
2066,1.0
2088,1.0
2089,1.0
2090,1.0
2097,1.0
2098,1.0
2118,1.0
2119,1.0
2122,1.0
2123,1.0
2124,1.0
2125,1.0
2127,1.0
2128,1.0
2130,1.0
2148,1.0
2166,1.0
2169,1.0
2175,1.0
2176,1.0
2184,1.0
2192,1.0
2194,1.0
2196,1.0
2198,1.0
2199,1.0
2200,1.0
2203,1.0
2206,1.0
2207,1.0
2209,1.0
2210,1.0
2211,1.0
2222,1.0
2238,1.0
2239,1.0
2240,1.0
2241,1.0
2249,1.0
2251,1.0
2253,1.0
2254,1.0
2255,1.0
2256,1.0
2258,1.0
2259,1.0
2262,1.0
2264,1.0
2265,1.0
2266,1.0
2269,1.0
2393,1.0
2394,1.0
2395,1.0
2397,1.0
2398,1.0
2399,1.0
2400,1.0
2401,1.0
2403,1.0
2412,1.0
2414,1.0
2415,1.0
2417,1.0
2418,1.0
2423,1.0
2424,1.0
2429,1.0
2511,1.0
2512,1.0
2513,1.0
2515,1.0
2517,1.0
2519,1.0
2747,1.0
2748,1.0
2749,1.0
2757,1.0
2758,1.0
2759,1.0
2760,1.0
2763,1.0
2764,1.0
2776,1.0
2777,1.0
2779,1.0
2780,1.0
2784,1.0
2785,1.0
2792,1.0
2793,1.0
2794,1.0
2796,1.0
2797,1.0
2798,1.0
2799,1.0
2800,1.0
2805,1.0
2808,1.0
2810,1.0
2812,1.0
2814,1.0
2817,1.0
2818,1.0
2819,1.0
2820,1.0
2824,1.0
2825,1.0
2827,1.0
2828,1.0
2829,1.0
2830,1.0
2833,1.0
2834,1.0
2839,1.0
2842,1.0
2850,1.0
2851,1.0
2852,1.0
2856,1.0
2874,1.0
2875,1.0
2876,1.0
2887,1.0
2888,1.0
2889,1.0
2890,1.0
2891,1.0
2896,1.0
2898,1.0
2899,1.0
2900,1.0
2901,1.0
2902,1.0
2903,1.0
2905,1.0
2906,1.0
2938,1.0
2939,1.0
2949,1.0
2950,1.0
2954,1.0
2955,1.0
2956,1.0
2957,1.0
2963,1.0
2971,1.0
2972,1.0
2974,1.0
2976,1.0
2977,1.0
2978,1.0
2979,1.0
2983,1.0
2984,1.0
2985,1.0
2986,1.0
2987,1.0
2988,1.0
2989,1.0
2990,1.0
2992,1.0
2993,1.0
2996,1.0
2997,1.0
2998,1.0
2999,1.0
3000,1.0
3002,1.0
3003,1.0
3007,1.0
3012,1.0
3013,1.0
3015,1.0
3016,1.0
3017,1.0
3018,1.0
3019,1.0
3020,1.0
3021,1.0
3029,1.0
3033,1.0
3046,1.0
3052,1.0
3053,1.0
3054,1.0
3055,1.0
3059,1.0
3063,1.0
3064,1.0
3067,1.0
3068,1.0
3072,1.0
3081,1.0
3083,1.0
3084,1.0
3085,1.0
3086,1.0
3087,1.0
3088,1.0
3090,1.0
3092,1.0
3106,1.0
3107,1.0
3109,1.0
3110,1.0
3111,1.0
3114,1.0
3115,1.0
3122,1.0
3123,1.0
3124,1.0
3125,1.0
3126,1.0
3131,1.0
3132,1.0
3133,1.0
3134,1.0
3136,1.0
3137,1.0
3192,1.0
3193,1.0
3195,1.0
3196,1.0
3197,1.0
3198,1.0
3199,1.0
3210,1.0
3211,1.0
3212,1.0
3213,1.0
3214,1.0
3220,1.0
3221,1.0
3222,1.0
3223,1.0
3224,1.0
3225,1.0
3233,1.0
3234,1.0
3235,1.0
3236,1.0
3237,1.0
3238,1.0
3249,1.0
3253,1.0
3254,1.0
3255,1.0
3256,1.0
3258,1.0
3259,1.0
3263,1.0
3264,1.0
3265,1.0
3266,1.0
3267,1.0
3269,1.0
3283,1.0
3284,1.0
3285,1.0
3330,1.0
3331,1.0
3334,1.0
3343,1.0
3344,1.0
3345,1.0
3347,1.0
3348,1.0
3353,1.0
3355,1.0
3357,1.0
3358,1.0
3359,1.0
3360,1.0
3361,1.0
3371,1.0
3373,1.0
3377,1.0
3385,1.0
3386,1.0
3488,1.0
3489,1.0
3493,1.0
3494,1.0
3502,1.0
3504,1.0
3514,1.0
3516,1.0
3517,1.0
3518,1.0
3519,1.0
3520,1.0
3521,1.0
3531,1.0
3532,1.0
3535,1.0
3539,1.0
3540,1.0
3541,1.0
3542,1.0
3560,1.0
3561,1.0
3562,1.0
3563,1.0
3564,1.0
3565,1.0
3566,1.0
3571,1.0
3602,1.0
3615,1.0
3616,1.0
3617,1.0
3626,1.0
3628,1.0
3686,1.0
3687,1.0
3690,1.0
3691,1.0
3692,1.0
3693,1.0
3694,1.0
3701,1.0
3703,1.0
3704,1.0
3706,1.0
3707,1.0
3709,1.0
3718,1.0
3721,1.0
3722,1.0
3726,1.0
3732,1.0
3734,1.0
3737,1.0
3738,1.0
3753,1.0
3754,1.0
3756,1.0
4228,1.0
4229,1.0
4231,1.0
4232,1.0
4237,1.0
4239,1.0
4240,1.0
4242,1.0
4243,1.0
4244,1.0
4250,1.0
4255,1.0
4258,1.0
4265,1.0
4266,1.0
4270,1.0
4271,1.0
4272,1.0
4313,1.0
4315,1.0
4432,1.0
4435,1.0
4436,1.0
4438,1.0
4439,1.0
4441,1.0
4442,1.0
4445,1.0
4447,1.0
4448,1.0
4449,1.0
4473,1.0
4474,1.0
4475,1.0
4477,1.0
4478,1.0
4479,1.0
4480,1.0
4481,1.0
4490,1.0
4537,1.0
4619,1.0
4641,1.0
4642,1.0
4685,1.0
4686,1.0
4687,1.0
4689,1.0
4690,1.0
4695,1.0
4697,1.0
4699,1.0
4700,1.0
4702,1.0
4704,1.0
4706,1.0
4707,1.0
4708,1.0
4711,1.0
4718,1.0
4720,1.0
4722,1.0
4723,1.0
4725,1.0
4730,1.0
4731,1.0
4741,1.0
4745,1.0
4746,1.0
4747,1.0
4786,1.0
4787,1.0
4790,1.0
4791,1.0
4807,1.0
4809,1.0
4810,1.0
4811,1.0
4812,1.0
4813,1.0
4815,1.0
4818,1.0
4820,1.0
4821,1.0
4834,1.0
4835,1.0
4836,1.0
4897,1.0
4898,1.0
4905,1.0
4906,1.0
4996,1.0
4997,1.0
4998,1.0
4999,1.0
5000,1.0
5001,1.0
5002,1.0
5003,1.0
5004,1.0
5005,1.0
5006,1.0
5010,1.0
5011,1.0
5015,1.0
5019,1.0
5020,1.0
5022,1.0
5023,1.0
5024,1.0
5025,1.0
5027,1.0
5030,1.0
5031,1.0
5032,1.0
5033,1.0
5039,1.0
5040,1.0
5041,1.0
5042,1.0
5056,1.0
5057,1.0
5060,1.0
5061,1.0
5111,1.0
5114,1.0
5120,1.0
5121,1.0
5123,1.0
5126,1.0
5128,1.0
5129,1.0
5133,1.0
5153,1.0
5154,1.0
5172,1.0
5173,1.0
5175,1.0
5177,1.0
5178,1.0
5180,1.0
5182,1.0
5183,1.0
5186,1.0
5187,1.0
5188,1.0
5189,1.0
5190,1.0
5230,1.0
5232,1.0
5233,1.0
5234,1.0
5235,1.0
5239,1.0
5242,1.0
5306,1.0
5307,1.0
5308,1.0
5309,1.0
5312,1.0
5313,1.0
5316,1.0
5319,1.0
5320,1.0
5321,1.0
5326,1.0
5327,1.0
5377,1.0
5379,1.0
5380,1.0
5383,1.0
5384,1.0
5385,1.0
5386,1.0
5390,1.0
5391,1.0
5392,1.0
5394,1.0
5395,1.0
5417,1.0
5418,1.0
5426,1.0
5427,1.0
5430,1.0
5433,1.0
5434,1.0
5435,1.0
5436,1.0
5437,1.0
5438,1.0
5448,1.0
5467,1.0
5468,1.0
5484,1.0
5486,1.0
5488,1.0
5489,1.0
5490,1.0
5491,1.0
5498,1.0
5499,1.0
5500,1.0
5501,1.0
5502,1.0
5503,1.0
5504,1.0
5505,1.0
5506,1.0
5514,1.0
5515,1.0
5523,1.0
5527,1.0
5528,1.0
5529,1.0
5530,1.0
5534,1.0
5536,1.0
5537,1.0
5538,1.0
5539,1.0
5540,1.0
5541,1.0
5544,1.0
5547,1.0
5548,1.0
5552,1.0
5553,1.0
5554,1.0
5565,1.0
5566,1.0
5570,1.0
5585,1.0
5586,1.0
5592,1.0
5594,1.0
5595,1.0
5596,1.0
5614,1.0
5615,1.0
5616,1.0
5619,1.0
5620,1.0
5621,1.0
5622,1.0
5623,1.0
5624,1.0
5637,1.0
5655,1.0
5656,1.0
5660,1.0
5661,1.0
5662,1.0
5663,1.0
5664,1.0
5665,1.0
5666,1.0
5668,1.0
5669,1.0
5670,1.0
5671,1.0
5675,1.0
5676,1.0
5677,1.0
5678,1.0
5679,1.0
5692,1.0
5693,1.0
5694,1.0
5697,1.0
5698,1.0
5719,1.0
5720,1.0
5721,1.0
5722,1.0
5726,1.0
5733,1.0
5734,1.0
5735,1.0
5746,1.0
5747,1.0
5751,1.0
5752,1.0
5753,1.0
5782,1.0
5786,1.0
5789,1.0
5790,1.0
5792,1.0
5802,1.0
5804,1.0
5805,1.0
5806,1.0
5808,1.0
5809,1.0
5810,1.0
5811,1.0
5812,1.0
5822,1.0
5826,1.0
5827,1.0
5828,1.0
5829,1.0
5830,1.0
5833,1.0
5836,1.0
5837,1.0
5846,1.0
5847,1.0
5848,1.0
5849,1.0
5851,1.0
5852,1.0
5853,1.0
5867,1.0
5868,1.0
5869,1.0
5871,1.0
5873,1.0
5874,1.0
5878,1.0
5879,1.0
5880,1.0
5881,1.0
5882,1.0
5883,1.0
5884,1.0
5885,1.0
5886,1.0
5889,1.0
5891,1.0
5892,1.0
5894,1.0
5895,1.0
5896,1.0
5897,1.0
5899,1.0
5906,1.0
5908,1.0
5909,1.0
5914,1.0
5915,1.0
5916,1.0
5937,1.0
5944,1.0
5945,1.0
5946,1.0
5947,1.0
5948,1.0
5949,1.0
5950,1.0
5951,1.0
5959,1.0
5960,1.0
5962,1.0
5963,1.0
5964,1.0
5965,1.0
6006,1.0
6009,1.0
6010,1.0
6011,1.0
6012,1.0
6023,1.0
6024,1.0
6027,1.0
6028,1.0
6029,1.0
6030,1.0
6037,1.0
6038,1.0
6042,1.0
6043,1.0
6044,1.0
6045,1.0
6046,1.0
6059,1.0
6089,1.0
6090,1.0
6091,1.0
6105,1.0
6106,1.0
6107,1.0
6116,1.0
6117,1.0
6122,1.0
6125,1.0
6126,1.0
6127,1.0
6128,1.0
6129,1.0
6132,1.0
6133,1.0
6134,1.0
6151,1.0
6152,1.0
6153,1.0
6157,1.0
6158,1.0
6159,1.0
6161,1.0
6162,1.0
6163,1.0
6164,1.0
6168,1.0
6181,1.0
6182,1.0
6187,1.0
6188,1.0
6201,1.0
6207,1.0
6234,1.0
6235,1.0
6237,1.0
6238,1.0
6246,1.0
6248,1.0
6258,1.0
6259,1.0
6260,1.0
6269,1.0
6270,1.0
6271,1.0
6278,1.0
6279,1.0
6280,1.0
6282,1.0
6284,1.0
6291,1.0
6293,1.0
6295,1.0
6296,1.0
6298,1.0
6300,1.0
6301,1.0
6302,1.0
6303,1.0
6304,1.0
6305,1.0
6306,1.0
6307,1.0
6313,1.0
6314,1.0
6315,1.0
6317,1.0
6318,1.0
6319,1.0
6320,1.0
6321,1.0
6323,1.0
6324,1.0
6326,1.0
6377,1.0
6378,1.0
6379,1.0
6381,1.0
6386,1.0
6387,1.0
6389,1.0
6390,1.0
6393,1.0
6398,1.0
6399,1.0
6404,1.0
6405,1.0
6406,1.0
6407,1.0
6409,1.0
6413,1.0
6414,1.0
6415,1.0
6416,1.0
6417,1.0
6418,1.0
6419,1.0
6422,1.0
6424,1.0
6434,1.0
6435,1.0
6436,1.0
6437,1.0
6438,1.0
6440,1.0
6441,1.0
6446,1.0
6455,1.0
6456,1.0
6458,1.0
6460,1.0
6461,1.0
6465,1.0
6466,1.0
6468,1.0
6514,1.0
6517,1.0
6518,1.0
6519,1.0
6520,1.0
6522,1.0
6523,1.0
6525,1.0
6527,1.0
6528,1.0
6534,1.0
6535,1.0
6536,1.0
6538,1.0
6539,1.0
6541,1.0
6542,1.0
6544,1.0
6545,1.0
6546,1.0
6547,1.0
6549,1.0
6551,1.0
6552,1.0
6589,1.0
6591,1.0
6592,1.0
6593,1.0
6594,1.0
6597,1.0
6600,1.0
6601,1.0
6603,1.0
6608,1.0
6609,1.0
6614,1.0
6615,1.0
6623,1.0
6627,1.0
6631,1.0
6632,1.0
6633,1.0
6638,1.0
6649,1.0
6650,1.0
6663,1.0
6664,1.0
6669,1.0
6671,1.0
6672,1.0
6687,1.0
6690,1.0
6691,1.0
6692,1.0
6693,1.0
6694,1.0
6695,1.0
6696,1.0
6704,1.0
6705,1.0
6708,1.0
6709,1.0
6710,1.0
6714,1.0
6725,1.0
6726,1.0
6728,1.0
6734,1.0
6757,1.0
6758,1.0
6759,1.0
6760,1.0
6777,1.0
6778,1.0
6779,1.0
6781,1.0
6797,1.0
6810,1.0
6823,1.0
6824,1.0
6830,1.0
6831,1.0
6833,1.0
6834,1.0
6835,1.0
6836,1.0
6839,1.0
6840,1.0
6841,1.0
6842,1.0
6843,1.0
6853,1.0
6855,1.0
6856,1.0
6857,1.0
6860,1.0
6861,1.0
6866,1.0
6867,1.0
6868,1.0
6869,1.0
6872,1.0
6878,1.0
6879,1.0
6880,1.0
6881,1.0
6882,1.0
6883,1.0
6884,1.0
6885,1.0
6886,1.0
6903,1.0
6904,1.0
6905,1.0
6910,1.0
6917,1.0
6918,1.0
6920,1.0
6921,1.0
6922,1.0
6924,1.0
6926,1.0
6927,1.0
6931,1.0
6939,1.0
6943,1.0
6945,1.0
6946,1.0
6949,1.0
6950,1.0
6953,1.0
6957,1.0
6958,1.0
6961,1.0
6962,1.0
6963,1.0
6965,1.0
6966,1.0
6968,1.0
6973,1.0
6974,1.0
6975,1.0
6978,1.0
6979,1.0
6980,1.0
6981,1.0
6982,1.0
6983,1.0
6984,1.0
6985,1.0
6986,1.0
6987,1.0
7008,1.0
7009,1.0
7012,1.0
7014,1.0
7016,1.0
7018,1.0
7019,1.0
7020,1.0
7021,1.0
7111,1.0
7112,1.0
7196,1.0
7208,1.0
7216,1.0
7217,1.0
7235,1.0
7236,1.0
7238,1.0
7239,1.0
7240,1.0
7241,1.0
7243,1.0
7244,1.0
7246,1.0
7254,1.0
7278,1.0
7279,1.0
7280,1.0
7281,1.0
7282,1.0
7283,1.0
7284,1.0
7285,1.0
7293,1.0
7294,1.0
7295,1.0
7298,1.0
7303,1.0
7304,1.0
7305,1.0
7310,1.0
7311,1.0
7313,1.0
7326,1.0
7328,1.0
7329,1.0
7336,1.0
7337,1.0
7338,1.0
7339,1.0
7340,1.0
7343,1.0
7344,1.0
7350,1.0
7400,1.0
7401,1.0
7402,1.0
7443,1.0
7444,1.0
7447,1.0
7448,1.0
7449,1.0
7450,1.0
7451,1.0
7453,1.0
7456,1.0
7509,1.0
7510,1.0
7511,1.0
7512,1.0
7515,1.0
7518,1.0
7521,1.0
7522,1.0
7523,1.0
7524,1.0
7525,1.0
7526,1.0
7527,1.0
7532,1.0
7540,1.0
7541,1.0
7542,1.0
7543,1.0
7544,1.0
7548,1.0
7549,1.0
7564,1.0
7566,1.0
7568,1.0
7571,1.0
7572,1.0
7575,1.0
7576,1.0
7577,1.0
7579,1.0
7662,1.0
7663,1.0
7664,1.0
7665,1.0
7666,1.0
7676,1.0
7680,1.0
7681,1.0
7683,1.0
7684,1.0
7685,1.0
7686,1.0
7722,1.0
7726,1.0
7728,1.0
7733,1.0
7734,1.0
7735,1.0
7736,1.0
7744,1.0
7745,1.0
7749,1.0
7750,1.0
7751,1.0
7752,1.0
7756,1.0
7757,1.0
7758,1.0
7760,1.0
7775,1.0
7776,1.0
7777,1.0
7778,1.0
7779,1.0
7781,1.0
7782,1.0
7783,1.0
7784,1.0
7789,1.0
7790,1.0
7792,1.0
7795,1.0
7796,1.0
7797,1.0
7798,1.0
7802,1.0
7809,1.0
7814,1.0
7815,1.0
7821,1.0
7822,1.0
7823,1.0
7824,1.0
7825,1.0
7826,1.0
7827,1.0
7828,1.0
7898,1.0
7899,1.0
7903,1.0
7911,1.0
7919,1.0
7920,1.0
7921,1.0
7922,1.0
7923,1.0
7925,1.0
7927,1.0
7937,1.0
7944,1.0
7945,1.0
7946,1.0
7947,1.0
7949,1.0
7964,1.0
7966,1.0
7967,1.0
7968,1.0
7975,1.0
7976,1.0
7978,1.0
7979,1.0
7991,1.0
7992,1.0
7993,1.0
8020,1.0
8023,1.0
8026,1.0
8027,1.0
8028,1.0
8029,1.0
8030,1.0
8031,1.0
8034,1.0
8035,1.0
8040,1.0
8052,1.0
8055,1.0
8059,1.0
8065,1.0
8066,1.0
8067,1.0
8068,1.0
8073,1.0
8076,1.0
8077,1.0
8078,1.0
8080,1.0
8083,1.0
8087,1.0
8088,1.0
8092,1.0
8164,1.0
8165,1.0
8170,1.0
8181,1.0
8183,1.0
8190,1.0
8191,1.0
8208,1.0
8209,1.0
8210,1.0
8212,1.0
8213,1.0
8220,1.0
8221,1.0
8222,1.0
8223,1.0
8226,1.0
8227,1.0
8228,1.0
8229,1.0
8230,1.0
8232,1.0
8234,1.0
8236,1.0
8238,1.0
8258,1.0
8259,1.0
8261,1.0
8262,1.0
8264,1.0
8265,1.0
8266,1.0
8267,1.0
8268,1.0
8292,1.0
8294,1.0
8295,1.0
8296,1.0
8298,1.0
8300,1.0
8301,1.0
8305,1.0
8306,1.0
8307,1.0
8308,1.0
8309,1.0
8310,1.0
8311,1.0
8312,1.0
8313,1.0
8314,1.0
8315,1.0
8329,1.0
8330,1.0
8336,1.0
8338,1.0
8341,1.0
8342,1.0
8343,1.0
8346,1.0
8347,1.0
8348,1.0
8349,1.0
8387,1.0
8388,1.0
8389,1.0
8395,1.0
8396,1.0
8397,1.0
8398,1.0
8399,1.0
8414,1.0
8428,1.0
8431,1.0
8432,1.0
8433,1.0
8434,1.0
8435,1.0
8436,1.0
8437,1.0
8438,1.0
8445,1.0
8460,1.0
8461,1.0
8464,1.0
8465,1.0
8469,1.0
8515,1.0
8565,1.0
8571,1.0
8572,1.0
8573,1.0
8575,1.0
8576,1.0
8577,1.0
8661,1.0
8662,1.0
8663,1.0
8664,1.0
8668,1.0
8669,1.0
8670,1.0
8671,1.0
8675,1.0
8676,1.0
8677,1.0
8682,1.0
8683,1.0
8685,1.0
8686,1.0
8688,1.0
8689,1.0
8690,1.0
8694,1.0
8695,1.0
8697,1.0
8699,1.0
8700,1.0
8702,1.0
8705,1.0
8706,1.0
8707,1.0
8723,1.0
8725,1.0
8738,1.0
8741,1.0
8749,1.0
8750,1.0
8752,1.0
8793,1.0
8795,1.0
8796,1.0
8802,1.0
8803,1.0
8846,1.0
8853,1.0
8855,1.0
8858,1.0
8863,1.0
8888,1.0
8889,1.0
8893,1.0
8895,1.0
8896,1.0
8898,1.0
8904,1.0
8905,1.0
8917,1.0
8920,1.0
8922,1.0
8923,1.0
8924,1.0
8925,1.0
8926,1.0
8928,1.0
8946,1.0
8947,1.0
8948,1.0
8949,1.0
8950,1.0
8952,1.0
8953,1.0
8954,1.0
8955,1.0
8956,1.0
8975,1.0
8976,1.0
8977,1.0
8978,1.0
8979,1.0
8980,1.0
8981,1.0
8982,1.0
9005,1.0
9006,1.0
9029,1.0
9030,1.0
9031,1.0
9053,1.0
9054,1.0
9056,1.0
9057,1.0
9058,1.0
9059,1.0
9060,1.0
9063,1.0
9066,1.0
9067,1.0
9090,1.0
9150,1.0
9153,1.0
9154,1.0
9158,1.0
9159,1.0
9163,1.0
9164,1.0
9169,1.0
9170,1.0
9171,1.0
9174,1.0
9175,1.0
9183,1.0
9189,1.0
9191,1.0
9192,1.0
9193,1.0
9194,1.0
9195,1.0
9196,1.0
9197,1.0
9204,1.0
9205,1.0
9206,1.0
9207,1.0
9208,1.0
9211,1.0
9212,1.0
9217,1.0
9226,1.0
9278,1.0
9285,1.0
9286,1.0
9288,1.0
9289,1.0
9290,1.0
9305,1.0
9306,1.0
9307,1.0
9310,1.0
9311,1.0
9344,1.0
9345,1.0
9346,1.0
9388,1.0
9394,1.0
9395,1.0
9396,1.0
9397,1.0
9399,1.0
9401,1.0
9404,1.0
9405,1.0
9406,1.0
9419,1.0
9421,1.0
9431,1.0
9432,1.0
9433,1.0
9435,1.0
9436,1.0
9437,1.0
9465,1.0
9466,1.0
9467,1.0
9469,1.0
9470,1.0
9490,1.0
9503,1.0
9505,1.0
9507,1.0
9508,1.0
9509,1.0
9510,1.0
9511,1.0
9514,1.0
9515,1.0
9516,1.0
9517,1.0
9520,1.0
9523,1.0
9625,1.0
9626,1.0
9628,1.0
9629,1.0
9632,1.0
9642,1.0
9643,1.0
9644,1.0
9660,1.0
9661,1.0
9662,1.0
9668,1.0
9669,1.0
9671,1.0
9672,1.0
9673,1.0
9674,1.0
9675,1.0
9679,1.0
9680,1.0
9681,1.0
9686,1.0
9687,1.0
9701,1.0
9704,1.0
9708,1.0
9716,1.0
9723,1.0
9725,1.0
9741,1.0
9743,1.0
9745,1.0
9746,1.0
9748,1.0
9749,1.0
9751,1.0
9752,1.0
9754,1.0
9757,1.0
9758,1.0
9759,1.0
9760,1.0
9761,1.0
9790,1.0
9791,1.0
9792,1.0
9796,1.0
9797,1.0
9798,1.0
9799,1.0
9802,1.0
9803,1.0
9804,1.0
9805,1.0
9838,1.0
9840,1.0
9842,1.0
9843,1.0
9860,1.0
9861,1.0
9865,1.0
9866,1.0
9867,1.0
9869,1.0
9875,1.0
9876,1.0
9877,1.0
9979,1.0
9982,1.0
9983,1.0
9985,1.0
9987,1.0
9989,1.0
9990,1.0
1477,1.0024509803921569
70,1.0036764705882353
9308,1.003690036900369
4774,1.0058823529411764
5428,1.0066225165562914
2892,1.007462686567164
109,1.010204081632653
3080,1.0106382978723405
2806,1.011764705882353
6674,1.0129032258064516
4816,1.0134228187919463
7200,1.0136363636363637
6733,1.0144927536231885
8053,1.0163934426229508
446,1.0168067226890756
3226,1.0170212765957447
4733,1.0184842883548983
5516,1.0200445434298442
4837,1.0208816705336428
6285,1.020979020979021
2767,1.0210896309314588
9630,1.0240963855421688
6798,1.0262345679012346
1495,1.0263157894736843
5725,1.0267379679144386
736,1.0273224043715847
9705,1.0275229357798166
5877,1.0277777777777777
6261,1.0287769784172662
8530,1.0288753799392096
940,1.0294117647058822
2946,1.0297029702970297
3257,1.0303030303030303
6724,1.0303030303030303
6283,1.0305343511450382
6715,1.0306603773584906
5821,1.0307692307692307
1224,1.0315789473684212
6876,1.0317460317460319
1237,1.0328638497652582
9753,1.0337078651685394
3378,1.0337662337662337
9156,1.0338983050847457
2190,1.0343980343980343
5627,1.0346320346320346
6048,1.0382978723404255
5322,1.0387323943661972
4742,1.0392156862745099
9007,1.039355992844365
9747,1.040983606557377
984,1.0418006430868167
9717,1.0420168067226891
9188,1.0434782608695652
3680,1.0437017994858613
1389,1.0441988950276244
8886,1.0443686006825939
1957,1.0445859872611465
2813,1.0446428571428572
4785,1.044776119402985
3043,1.0454545454545454
9434,1.0460526315789473
941,1.0461538461538462
7220,1.0464646464646465
5952,1.046692607003891
2907,1.047244094488189
5845,1.0476190476190477
4317,1.049689440993789
7812,1.0517241379310345
4540,1.0520833333333333
5063,1.0522088353413654
3572,1.0537124802527646
8957,1.0545144804088586
7013,1.0546875
5579,1.0548523206751055
